#node	identifier	category	term ID	term description
GNAS	9606.ENSP00000360141	TISSUES	BTO:0000671	Kidney
GNAS	9606.ENSP00000360141	TISSUES	BTO:0000759	Liver
GNAS	9606.ENSP00000360141	TISSUES	BTO:0000763	Lung
GNAS	9606.ENSP00000360141	TISSUES	BTO:0000828	Throat
GNAS	9606.ENSP00000360141	TISSUES	BTO:0000887	Muscle
GNAS	9606.ENSP00000360141	TISSUES	BTO:0000988	Pancreas
GNAS	9606.ENSP00000360141	TISSUES	BTO:0001078	Placenta
GNAS	9606.ENSP00000360141	TISSUES	BTO:0001090	Mouth
GNAS	9606.ENSP00000360141	TISSUES	BTO:0001129	Prostate gland
GNAS	9606.ENSP00000360141	TISSUES	BTO:0001208	Larynx
GNAS	9606.ENSP00000360141	TISSUES	BTO:0001244	Urinary tract
GNAS	9606.ENSP00000360141	TISSUES	BTO:0001307	Stomach
GNAS	9606.ENSP00000360141	TISSUES	BTO:0001363	Testis
GNAS	9606.ENSP00000360141	TISSUES	BTO:0001385	Tongue
GNAS	9606.ENSP00000360141	TISSUES	BTO:0001456	White adipose tissue
GNAS	9606.ENSP00000360141	TISSUES	BTO:0001484	Nervous system
GNAS	9606.ENSP00000360141	TISSUES	BTO:0001485	Muscular system
GNAS	9606.ENSP00000360141	TISSUES	BTO:0001486	Skeletal system
GNAS	9606.ENSP00000360141	TISSUES	BTO:0001487	Adipose tissue
GNAS	9606.ENSP00000360141	TISSUES	BTO:0001488	Endocrine gland
GNAS	9606.ENSP00000360141	TISSUES	BTO:0001489	Whole body
GNAS	9606.ENSP00000360141	TISSUES	BTO:0001491	Viscus
GNAS	9606.ENSP00000360141	TISSUES	BTO:0001493	Trunk
GNAS	9606.ENSP00000360141	TISSUES	BTO:0003091	Urogenital system
GNAS	9606.ENSP00000360141	TISSUES	BTO:0003092	Urinary system
GNAS	9606.ENSP00000360141	TISSUES	BTO:0003096	Internal male genital organ
GNAS	9606.ENSP00000360141	TISSUES	BTO:0003099	Internal female genital organ
GNAS	9606.ENSP00000360141	COMPARTMENTS	GOCC:0000139	Golgi membrane
GNAS	9606.ENSP00000360141	COMPARTMENTS	GOCC:0005622	Intracellular
GNAS	9606.ENSP00000360141	COMPARTMENTS	GOCC:0005634	Nucleus
GNAS	9606.ENSP00000360141	COMPARTMENTS	GOCC:0005737	Cytoplasm
GNAS	9606.ENSP00000360141	COMPARTMENTS	GOCC:0005794	Golgi apparatus
GNAS	9606.ENSP00000360141	COMPARTMENTS	GOCC:0005802	trans-Golgi network
GNAS	9606.ENSP00000360141	COMPARTMENTS	GOCC:0005829	Cytosol
GNAS	9606.ENSP00000360141	COMPARTMENTS	GOCC:0005834	Heterotrimeric G-protein complex
GNAS	9606.ENSP00000360141	COMPARTMENTS	GOCC:0005886	Plasma membrane
GNAS	9606.ENSP00000360141	COMPARTMENTS	GOCC:0009898	Cytoplasmic side of plasma membrane
GNAS	9606.ENSP00000360141	COMPARTMENTS	GOCC:0012505	Endomembrane system
GNAS	9606.ENSP00000360141	COMPARTMENTS	GOCC:0016020	Membrane
GNAS	9606.ENSP00000360141	COMPARTMENTS	GOCC:0019897	Extrinsic component of plasma membrane
GNAS	9606.ENSP00000360141	COMPARTMENTS	GOCC:0019898	Extrinsic component of membrane
GNAS	9606.ENSP00000360141	COMPARTMENTS	GOCC:0031090	Organelle membrane
GNAS	9606.ENSP00000360141	COMPARTMENTS	GOCC:0031224	Intrinsic component of membrane
GNAS	9606.ENSP00000360141	COMPARTMENTS	GOCC:0031234	Extrinsic component of cytoplasmic side of plasma membrane
GNAS	9606.ENSP00000360141	COMPARTMENTS	GOCC:0031984	Organelle subcompartment
GNAS	9606.ENSP00000360141	COMPARTMENTS	GOCC:0032588	trans-Golgi network membrane
GNAS	9606.ENSP00000360141	COMPARTMENTS	GOCC:0032991	Protein-containing complex
GNAS	9606.ENSP00000360141	COMPARTMENTS	GOCC:0043226	Organelle
GNAS	9606.ENSP00000360141	COMPARTMENTS	GOCC:0043227	Membrane-bounded organelle
GNAS	9606.ENSP00000360141	COMPARTMENTS	GOCC:0043229	Intracellular organelle
GNAS	9606.ENSP00000360141	COMPARTMENTS	GOCC:0043231	Intracellular membrane-bounded organelle
GNAS	9606.ENSP00000360141	COMPARTMENTS	GOCC:0048471	Perinuclear region of cytoplasm
GNAS	9606.ENSP00000360141	COMPARTMENTS	GOCC:0071944	Cell periphery
GNAS	9606.ENSP00000360141	COMPARTMENTS	GOCC:0098552	Side of membrane
GNAS	9606.ENSP00000360141	COMPARTMENTS	GOCC:0098562	Cytoplasmic side of membrane
GNAS	9606.ENSP00000360141	COMPARTMENTS	GOCC:0098588	Bounding membrane of organelle
GNAS	9606.ENSP00000360141	COMPARTMENTS	GOCC:0098791	Golgi apparatus subcompartment
GNAS	9606.ENSP00000360141	COMPARTMENTS	GOCC:0098796	Membrane protein complex
GNAS	9606.ENSP00000360141	COMPARTMENTS	GOCC:0098797	Plasma membrane protein complex
GNAS	9606.ENSP00000360141	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
GNAS	9606.ENSP00000360141	COMPARTMENTS	GOCC:1902494	Catalytic complex
GNAS	9606.ENSP00000360141	COMPARTMENTS	GOCC:1905360	GTPase complex
GNAS	9606.ENSP00000360141	Monarch	EFO:0000408	Disease
GNAS	9606.ENSP00000360141	Monarch	EFO:0000589	Metabolic disease
GNAS	9606.ENSP00000360141	Monarch	EFO:0001069	Nutritional disorder
GNAS	9606.ENSP00000360141	Monarch	EFO:0001073	Obesity
GNAS	9606.ENSP00000360141	Monarch	EFO:0003765	Sign or symptom
GNAS	9606.ENSP00000360141	Monarch	EFO:0003843	Pain
GNAS	9606.ENSP00000360141	Monarch	EFO:0003892	Pulmonary function measurement
GNAS	9606.ENSP00000360141	Monarch	EFO:0004298	Cardiovascular measurement
GNAS	9606.ENSP00000360141	Monarch	EFO:0004302	Anthropometric measurement
GNAS	9606.ENSP00000360141	Monarch	EFO:0004303	Vital signs
GNAS	9606.ENSP00000360141	Monarch	EFO:0004324	Body weights and measures
GNAS	9606.ENSP00000360141	Monarch	EFO:0004325	Blood pressure
GNAS	9606.ENSP00000360141	Monarch	EFO:0004339	Body height
GNAS	9606.ENSP00000360141	Monarch	EFO:0004342	Waist circumference
GNAS	9606.ENSP00000360141	Monarch	EFO:0004357	Electroencephalogram measurement
GNAS	9606.ENSP00000360141	Monarch	EFO:0004358	Event-related brain oscillation
GNAS	9606.ENSP00000360141	Monarch	EFO:0004464	Brain measurement
GNAS	9606.ENSP00000360141	Monarch	EFO:0004503	Hematological measurement
GNAS	9606.ENSP00000360141	Monarch	EFO:0004512	Bone measurement
GNAS	9606.ENSP00000360141	Monarch	EFO:0004518	Creatinine measurement
GNAS	9606.ENSP00000360141	Monarch	EFO:0004529	Lipid measurement
GNAS	9606.ENSP00000360141	Monarch	EFO:0004531	Urate measurement
GNAS	9606.ENSP00000360141	Monarch	EFO:0004554	Genomic measurement
GNAS	9606.ENSP00000360141	Monarch	EFO:0004612	High density lipoprotein cholesterol measurement
GNAS	9606.ENSP00000360141	Monarch	EFO:0004617	Cystatin C measurement
GNAS	9606.ENSP00000360141	Monarch	EFO:0004627	IGF-1 measurement
GNAS	9606.ENSP00000360141	Monarch	EFO:0004713	FEV/FEC ratio
GNAS	9606.ENSP00000360141	Monarch	EFO:0004725	Metabolite measurement
GNAS	9606.ENSP00000360141	Monarch	EFO:0004730	Hormone measurement
GNAS	9606.ENSP00000360141	Monarch	EFO:0004732	Lipoprotein measurement
GNAS	9606.ENSP00000360141	Monarch	EFO:0004741	Blood urea nitrogen measurement
GNAS	9606.ENSP00000360141	Monarch	EFO:0004742	Renal system measurement
GNAS	9606.ENSP00000360141	Monarch	EFO:0004747	Protein measurement
GNAS	9606.ENSP00000360141	Monarch	EFO:0004761	Uric acid measurement
GNAS	9606.ENSP00000360141	Monarch	EFO:0005036	Platelet measurement
GNAS	9606.ENSP00000360141	Monarch	EFO:0005093	Hip circumference
GNAS	9606.ENSP00000360141	Monarch	EFO:0005105	Lipid or lipoprotein measurement
GNAS	9606.ENSP00000360141	Monarch	EFO:0005127	Cancer biomarker measurement
GNAS	9606.ENSP00000360141	Monarch	EFO:0005208	Glomerular filtration rate
GNAS	9606.ENSP00000360141	Monarch	EFO:0006336	Diastolic blood pressure
GNAS	9606.ENSP00000360141	Monarch	EFO:0006340	Mean arterial pressure
GNAS	9606.ENSP00000360141	Monarch	EFO:0006841	Respiratory disease biomarker
GNAS	9606.ENSP00000360141	Monarch	EFO:0007789	BMI-adjusted waist circumference
GNAS	9606.ENSP00000360141	Monarch	EFO:0007984	Platelet component distribution width
GNAS	9606.ENSP00000360141	Monarch	EFO:0008039	BMI-adjusted hip circumference
GNAS	9606.ENSP00000360141	Monarch	EFO:0008324	Response to sulfasalazine
GNAS	9606.ENSP00000360141	Monarch	EFO:0009795	Serum urea measurement
GNAS	9606.ENSP00000360141	Monarch	EFO:0009819	Comparative body size at age 10, self-reported
GNAS	9606.ENSP00000360141	Monarch	EFO:0009860	Chromosomal aberration frequency
GNAS	9606.ENSP00000360141	Monarch	EFO:0009862	Chromatid-type aberration frequency
GNAS	9606.ENSP00000360141	Monarch	HP:0000002	Abnormality of body height
GNAS	9606.ENSP00000360141	Monarch	HP:0000008	Abnormal morphology of female internal genitalia
GNAS	9606.ENSP00000360141	Monarch	HP:0000032	Abnormality of male external genitalia
GNAS	9606.ENSP00000360141	Monarch	HP:0000035	Abnormal testis morphology
GNAS	9606.ENSP00000360141	Monarch	HP:0000053	Macroorchidism
GNAS	9606.ENSP00000360141	Monarch	HP:0000077	Abnormality of the kidney
GNAS	9606.ENSP00000360141	Monarch	HP:0000078	Abnormality of the genital system
GNAS	9606.ENSP00000360141	Monarch	HP:0000079	Abnormality of the urinary system
GNAS	9606.ENSP00000360141	Monarch	HP:0000080	Abnormality of reproductive system physiology
GNAS	9606.ENSP00000360141	Monarch	HP:0000117	Renal phosphate wasting
GNAS	9606.ENSP00000360141	Monarch	HP:0000118	Phenotypic abnormality
GNAS	9606.ENSP00000360141	Monarch	HP:0000119	Abnormality of the genitourinary system
GNAS	9606.ENSP00000360141	Monarch	HP:0000124	Renal tubular dysfunction
GNAS	9606.ENSP00000360141	Monarch	HP:0000135	Hypogonadism
GNAS	9606.ENSP00000360141	Monarch	HP:0000137	Abnormality of the ovary
GNAS	9606.ENSP00000360141	Monarch	HP:0000138	Ovarian cyst
GNAS	9606.ENSP00000360141	Monarch	HP:0000140	Abnormality of the menstrual cycle
GNAS	9606.ENSP00000360141	Monarch	HP:0000144	Decreased fertility
GNAS	9606.ENSP00000360141	Monarch	HP:0000152	Abnormality of head or neck
GNAS	9606.ENSP00000360141	Monarch	HP:0000153	Abnormality of the mouth
GNAS	9606.ENSP00000360141	Monarch	HP:0000163	Abnormal oral cavity morphology
GNAS	9606.ENSP00000360141	Monarch	HP:0000164	Abnormality of the dentition
GNAS	9606.ENSP00000360141	Monarch	HP:0000234	Abnormality of the head
GNAS	9606.ENSP00000360141	Monarch	HP:0000271	Abnormality of the face
GNAS	9606.ENSP00000360141	Monarch	HP:0000293	Full cheeks
GNAS	9606.ENSP00000360141	Monarch	HP:0000309	Abnormal midface morphology
GNAS	9606.ENSP00000360141	Monarch	HP:0000311	Round face
GNAS	9606.ENSP00000360141	Monarch	HP:0000315	Abnormality of the orbital region
GNAS	9606.ENSP00000360141	Monarch	HP:0000324	Facial asymmetry
GNAS	9606.ENSP00000360141	Monarch	HP:0000364	Hearing abnormality
GNAS	9606.ENSP00000360141	Monarch	HP:0000365	Hearing impairment
GNAS	9606.ENSP00000360141	Monarch	HP:0000366	Abnormality of the nose
GNAS	9606.ENSP00000360141	Monarch	HP:0000407	Sensorineural hearing impairment
GNAS	9606.ENSP00000360141	Monarch	HP:0000422	Abnormal nasal bridge morphology
GNAS	9606.ENSP00000360141	Monarch	HP:0000464	Abnormality of the neck
GNAS	9606.ENSP00000360141	Monarch	HP:0000470	Short neck
GNAS	9606.ENSP00000360141	Monarch	HP:0000478	Abnormality of the eye
GNAS	9606.ENSP00000360141	Monarch	HP:0000481	Abnormal cornea morphology
GNAS	9606.ENSP00000360141	Monarch	HP:0000486	Strabismus
GNAS	9606.ENSP00000360141	Monarch	HP:0000496	Abnormality of eye movement
GNAS	9606.ENSP00000360141	Monarch	HP:0000502	Abnormal conjunctiva morphology
GNAS	9606.ENSP00000360141	Monarch	HP:0000504	Abnormality of vision
GNAS	9606.ENSP00000360141	Monarch	HP:0000505	Visual impairment
GNAS	9606.ENSP00000360141	Monarch	HP:0000509	Conjunctivitis
GNAS	9606.ENSP00000360141	Monarch	HP:0000517	Abnormal lens morphology
GNAS	9606.ENSP00000360141	Monarch	HP:0000518	Cataract
GNAS	9606.ENSP00000360141	Monarch	HP:0000549	Abnormal conjugate eye movement
GNAS	9606.ENSP00000360141	Monarch	HP:0000572	Visual loss
GNAS	9606.ENSP00000360141	Monarch	HP:0000585	Band keratopathy
GNAS	9606.ENSP00000360141	Monarch	HP:0000598	Abnormality of the ear
GNAS	9606.ENSP00000360141	Monarch	HP:0000618	Blindness
GNAS	9606.ENSP00000360141	Monarch	HP:0000639	Nystagmus
GNAS	9606.ENSP00000360141	Monarch	HP:0000682	Abnormal dental enamel morphology
GNAS	9606.ENSP00000360141	Monarch	HP:0000684	Delayed eruption of teeth
GNAS	9606.ENSP00000360141	Monarch	HP:0000685	Hypoplasia of teeth
GNAS	9606.ENSP00000360141	Monarch	HP:0000689	Dental malocclusion
GNAS	9606.ENSP00000360141	Monarch	HP:0000692	Tooth malposition
GNAS	9606.ENSP00000360141	Monarch	HP:0000707	Abnormality of the nervous system
GNAS	9606.ENSP00000360141	Monarch	HP:0000708	Behavioral abnormality
GNAS	9606.ENSP00000360141	Monarch	HP:0000709	Psychosis
GNAS	9606.ENSP00000360141	Monarch	HP:0000711	Restlessness
GNAS	9606.ENSP00000360141	Monarch	HP:0000712	Emotional lability
GNAS	9606.ENSP00000360141	Monarch	HP:0000713	Agitation
GNAS	9606.ENSP00000360141	Monarch	HP:0000716	Depression
GNAS	9606.ENSP00000360141	Monarch	HP:0000719	Inappropriate behavior
GNAS	9606.ENSP00000360141	Monarch	HP:0000737	Irritability
GNAS	9606.ENSP00000360141	Monarch	HP:0000739	Anxiety
GNAS	9606.ENSP00000360141	Monarch	HP:0000750	Delayed speech and language development
GNAS	9606.ENSP00000360141	Monarch	HP:0000769	Abnormality of the breast
GNAS	9606.ENSP00000360141	Monarch	HP:0000787	Nephrolithiasis
GNAS	9606.ENSP00000360141	Monarch	HP:0000811	Abnormal external genitalia
GNAS	9606.ENSP00000360141	Monarch	HP:0000812	Abnormal internal genitalia
GNAS	9606.ENSP00000360141	Monarch	HP:0000815	Hypergonadotropic hypogonadism
GNAS	9606.ENSP00000360141	Monarch	HP:0000818	Abnormality of the endocrine system
GNAS	9606.ENSP00000360141	Monarch	HP:0000819	Diabetes mellitus
GNAS	9606.ENSP00000360141	Monarch	HP:0000820	Abnormality of the thyroid gland
GNAS	9606.ENSP00000360141	Monarch	HP:0000821	Hypothyroidism
GNAS	9606.ENSP00000360141	Monarch	HP:0000822	Hypertension
GNAS	9606.ENSP00000360141	Monarch	HP:0000824	Decreased response to growth hormone stimulation test
GNAS	9606.ENSP00000360141	Monarch	HP:0000826	Precocious puberty
GNAS	9606.ENSP00000360141	Monarch	HP:0000828	Abnormality of the parathyroid gland
GNAS	9606.ENSP00000360141	Monarch	HP:0000830	Anterior hypopituitarism
GNAS	9606.ENSP00000360141	Monarch	HP:0000834	Abnormality of the adrenal glands
GNAS	9606.ENSP00000360141	Monarch	HP:0000836	Hyperthyroidism
GNAS	9606.ENSP00000360141	Monarch	HP:0000843	Hyperparathyroidism
GNAS	9606.ENSP00000360141	Monarch	HP:0000845	Elevated circulating growth hormone concentration
GNAS	9606.ENSP00000360141	Monarch	HP:0000852	Pseudohypoparathyroidism
GNAS	9606.ENSP00000360141	Monarch	HP:0000853	Goiter
GNAS	9606.ENSP00000360141	Monarch	HP:0000858	Irregular menstruation
GNAS	9606.ENSP00000360141	Monarch	HP:0000864	Abnormality of the hypothalamus-pituitary axis
GNAS	9606.ENSP00000360141	Monarch	HP:0000870	Increased circulating prolactin concentration
GNAS	9606.ENSP00000360141	Monarch	HP:0000876	Oligomenorrhea
GNAS	9606.ENSP00000360141	Monarch	HP:0000924	Abnormality of the skeletal system
GNAS	9606.ENSP00000360141	Monarch	HP:0000925	Abnormality of the vertebral column
GNAS	9606.ENSP00000360141	Monarch	HP:0000927	Abnormality of skeletal maturation
GNAS	9606.ENSP00000360141	Monarch	HP:0000929	Abnormal skull morphology
GNAS	9606.ENSP00000360141	Monarch	HP:0000938	Osteopenia
GNAS	9606.ENSP00000360141	Monarch	HP:0000939	Osteoporosis
GNAS	9606.ENSP00000360141	Monarch	HP:0000940	Abnormal diaphysis morphology
GNAS	9606.ENSP00000360141	Monarch	HP:0000944	Abnormal metaphysis morphology
GNAS	9606.ENSP00000360141	Monarch	HP:0000951	Abnormality of the skin
GNAS	9606.ENSP00000360141	Monarch	HP:0000953	Hyperpigmentation of the skin
GNAS	9606.ENSP00000360141	Monarch	HP:0000963	Thin skin
GNAS	9606.ENSP00000360141	Monarch	HP:0000978	Bruising susceptibility
GNAS	9606.ENSP00000360141	Monarch	HP:0001000	Abnormality of skin pigmentation
GNAS	9606.ENSP00000360141	Monarch	HP:0001007	Hirsutism
GNAS	9606.ENSP00000360141	Monarch	HP:0001034	Hypermelanotic macule
GNAS	9606.ENSP00000360141	Monarch	HP:0001065	Striae distensae
GNAS	9606.ENSP00000360141	Monarch	HP:0001155	Abnormality of the hand
GNAS	9606.ENSP00000360141	Monarch	HP:0001156	Brachydactyly
GNAS	9606.ENSP00000360141	Monarch	HP:0001167	Abnormality of finger
GNAS	9606.ENSP00000360141	Monarch	HP:0001172	Abnormal thumb morphology
GNAS	9606.ENSP00000360141	Monarch	HP:0001230	Broad metacarpals
GNAS	9606.ENSP00000360141	Monarch	HP:0001249	Intellectual disability
GNAS	9606.ENSP00000360141	Monarch	HP:0001250	Seizure
GNAS	9606.ENSP00000360141	Monarch	HP:0001265	Hyporeflexia
GNAS	9606.ENSP00000360141	Monarch	HP:0001266	Choreoathetosis
GNAS	9606.ENSP00000360141	Monarch	HP:0001268	Mental deterioration
GNAS	9606.ENSP00000360141	Monarch	HP:0001289	Confusion
GNAS	9606.ENSP00000360141	Monarch	HP:0001315	Reduced tendon reflexes
GNAS	9606.ENSP00000360141	Monarch	HP:0001324	Muscle weakness
GNAS	9606.ENSP00000360141	Monarch	HP:0001332	Dystonia
GNAS	9606.ENSP00000360141	Monarch	HP:0001336	Myoclonus
GNAS	9606.ENSP00000360141	Monarch	HP:0001367	Abnormal joint morphology
GNAS	9606.ENSP00000360141	Monarch	HP:0001369	Arthritis
GNAS	9606.ENSP00000360141	Monarch	HP:0001376	Limitation of joint mobility
GNAS	9606.ENSP00000360141	Monarch	HP:0001392	Abnormality of the liver
GNAS	9606.ENSP00000360141	Monarch	HP:0001396	Cholestasis
GNAS	9606.ENSP00000360141	Monarch	HP:0001454	Abnormality of the upper arm
GNAS	9606.ENSP00000360141	Monarch	HP:0001482	Subcutaneous nodule
GNAS	9606.ENSP00000360141	Monarch	HP:0001500	Broad finger
GNAS	9606.ENSP00000360141	Monarch	HP:0001507	Growth abnormality
GNAS	9606.ENSP00000360141	Monarch	HP:0001508	Failure to thrive
GNAS	9606.ENSP00000360141	Monarch	HP:0001510	Growth delay
GNAS	9606.ENSP00000360141	Monarch	HP:0001511	Intrauterine growth retardation
GNAS	9606.ENSP00000360141	Monarch	HP:0001513	Obesity
GNAS	9606.ENSP00000360141	Monarch	HP:0001574	Abnormality of the integument
GNAS	9606.ENSP00000360141	Monarch	HP:0001579	Primary hypercortisolism
GNAS	9606.ENSP00000360141	Monarch	HP:0001595	Abnormal hair morphology
GNAS	9606.ENSP00000360141	Monarch	HP:0001608	Abnormality of the voice
GNAS	9606.ENSP00000360141	Monarch	HP:0001618	Dysphonia
GNAS	9606.ENSP00000360141	Monarch	HP:0001626	Abnormality of the cardiovascular system
GNAS	9606.ENSP00000360141	Monarch	HP:0001657	Prolonged QT interval
GNAS	9606.ENSP00000360141	Monarch	HP:0001732	Abnormality of the pancreas
GNAS	9606.ENSP00000360141	Monarch	HP:0001733	Pancreatitis
GNAS	9606.ENSP00000360141	Monarch	HP:0001742	Nasal congestion
GNAS	9606.ENSP00000360141	Monarch	HP:0001760	Abnormal foot morphology
GNAS	9606.ENSP00000360141	Monarch	HP:0001780	Abnormality of toe
GNAS	9606.ENSP00000360141	Monarch	HP:0001831	Short toe
GNAS	9606.ENSP00000360141	Monarch	HP:0001832	Abnormal metatarsal morphology
GNAS	9606.ENSP00000360141	Monarch	HP:0001871	Abnormality of blood and blood-forming tissues
GNAS	9606.ENSP00000360141	Monarch	HP:0001872	Abnormality of thrombocytes
GNAS	9606.ENSP00000360141	Monarch	HP:0001876	Pancytopenia
GNAS	9606.ENSP00000360141	Monarch	HP:0001881	Abnormal leukocyte morphology
GNAS	9606.ENSP00000360141	Monarch	HP:0001892	Abnormal bleeding
GNAS	9606.ENSP00000360141	Monarch	HP:0001911	Abnormal granulocyte morphology
GNAS	9606.ENSP00000360141	Monarch	HP:0001913	Granulocytopenia
GNAS	9606.ENSP00000360141	Monarch	HP:0001933	Subcutaneous hemorrhage
GNAS	9606.ENSP00000360141	Monarch	HP:0001939	Abnormality of metabolism/homeostasis
GNAS	9606.ENSP00000360141	Monarch	HP:0001952	Glucose intolerance
GNAS	9606.ENSP00000360141	Monarch	HP:0001956	Truncal obesity
GNAS	9606.ENSP00000360141	Monarch	HP:0001964	Aplasia/Hypoplasia of metatarsal bones
GNAS	9606.ENSP00000360141	Monarch	HP:0001991	Aplasia/Hypoplasia of toe
GNAS	9606.ENSP00000360141	Monarch	HP:0001999	Abnormal facial shape
GNAS	9606.ENSP00000360141	Monarch	HP:0002011	Morphological central nervous system abnormality
GNAS	9606.ENSP00000360141	Monarch	HP:0002012	Abnormality of the abdominal organs
GNAS	9606.ENSP00000360141	Monarch	HP:0002020	Gastroesophageal reflux
GNAS	9606.ENSP00000360141	Monarch	HP:0002060	Abnormal cerebral morphology
GNAS	9606.ENSP00000360141	Monarch	HP:0002072	Chorea
GNAS	9606.ENSP00000360141	Monarch	HP:0002086	Abnormality of the respiratory system
GNAS	9606.ENSP00000360141	Monarch	HP:0002094	Dyspnea
GNAS	9606.ENSP00000360141	Monarch	HP:0002118	Abnormal cerebral ventricle morphology
GNAS	9606.ENSP00000360141	Monarch	HP:0002134	Abnormal basal ganglia morphology
GNAS	9606.ENSP00000360141	Monarch	HP:0002135	Basal ganglia calcification
GNAS	9606.ENSP00000360141	Monarch	HP:0002143	Abnormality of the spinal cord
GNAS	9606.ENSP00000360141	Monarch	HP:0002148	Hypophosphatemia
